storeid,name,address,website,phone,email,map_lat,map_lng,google_placeid,filters,country,timezone
386151864,Restore Collegeville,"121 Market Street, F-5A, Collegeville, Pennsylvania, 19426, United States",https://www.restore.com/locations/pa-collegeville-pa011,(484) 854-6984,,40.1667884,-75.4785757,Ei8xMjEgTWFya2V0IFN0IGYgNWEsIENvbGxlZ2V2aWxsZSwgUEEgMTk0MjYsIFVTQSIgGh4KFgoUChIJn21d5_iQxokRQ3HnIJAXNKoSBGYgNWE,,US,America/New_York
386151865,Restore Eastchester - Scarsdale,"777 White Plains Rd, Unit #10, Eastchester, New York, 10583, United States",https://www.restore.com/locations,(914) 713-0000,,40.9746997,-73.803884,ChIJGTEvCwWTwokRrpgkTEYnniE,,US,America/New_York
386151866,Restore Eugene,"298 Coburg Rd., Suite C, Eugene, Oregon, 97401, United States",https://www.restore.com/locations/or-eugene-or010,(541) 600-4052,,44.066094,-123.0743421,ChIJVVWFNPzhwFQRkiL3mljnYSo,,US,America/Los_Angeles
386151867,Restore Farmington,"182 North Central Ave, Farmington, Utah, 84025, United States",https://restore.com/farmington-ut-station-park,(801) 451-1950,,40.9836235,-111.9058816,ChIJVVV5NuD-UocRONT2n3t4X-M,,US,America/Denver
386151872,"Restore Hyper Wellness + Cryotherapy Dublin, OH","6780 Longshore Street, Building D3, Dublin, Ohio, 43017, United States",https://www.restore.com/locations/oh-dublin-oh005,614-893-6555,,40.1051554,-83.1100015,ChIJoyBCvzLtOIgRIeYxye0MY4k,,US,America/New_York
386151873,Restore Hyper Wellness + Cryotherapy West University,"2715 Bissonnet St. Suite 140, Houston, Texas, 77005, United States",https://restore.com/p2300-grassrootswestuniversity,(281) 661-1957,,29.7250755,-95.4210584,ChIJAQA0GvbAQIYRcG8Wv_RHZrI,,US,America/Chicago
386151868,"Restore Hyper Wellness - Alexandria, VA","3690 King St, Alexandria, Virginia, 22302, United States",https://www.restore.com/locations/va-alexandria-va045,(571) 266-0445,,38.8296628,-77.0921948,ChIJ14bTlGext4kRqf8L_Wm0y2I,,US,America/New_York
386151869,"Restore Hyper Wellness - Cedar Mill, OR","11830 NW CEDAR FALLS DR, SUITE 124, Portland, Oregon, 97229, United States",https://www.restore.com/locations/or-portland-cedar-mill-or003,425-773-0790,,45.5216667,-122.8019444,ChIJMUtf9S4JlVQREFc9Fn1-mWQ,,US,America/Los_Angeles
386525977,"Restore Hyper Wellness - Mountain Brook, AL<br>Restore - Mountain Brook","2800 Cahaba Village Plaza - Suite 210,, Mountain Brook, Alabama, 35243, United States",https://www.restore.com/locations,(205) 518-5777,,33.461075,-86.7531729,ChIJ4-g-5sIZiYgRePhjw3G6bOc,,US,America/Chicago
386151871,"Restore Hyper Wellness -Maple Grove, MN","12215 Elm Creek Blvd., #B30, Maple Grove, Minnesota, 55369, United States",https://www.restore.com/locations/mn-maple-grove-mn003,(763) 343-9903,,45.0931064,-93.4358104,ChIJq7UM4f03s1IRow7bcHKzB88,,US,America/Chicago
386151874,Restore Hyper Wellness BCS,"1255 Arrington Rd, Suite 5000, College Station, Texas, 77845, United States",https://www.restore.com/locations/tx-bryan-college-station-tx111,979-485-9563,,30.559206,-96.263536,EjcxMjU1IEFycmluZ3RvbiBSZCAjNTAwMCwgQ29sbGVnZSBTdGF0aW9uLCBUWCA3Nzg0NSwgVVNBIiAaHgoWChQKEglr62FJmJtGhhFojTVVl0cbOBIENTAwMA,,US,America/Chicago
386151875,Restore Hyper Wellness Boca Raton LLC,"21170-1 St Andrews Blvd, Boca Raton, Florida, 33433, United States",https://restore.com/locations/boca-raton-fl/,(561) 409-0003,,26.362515,-80.1369486,ChIJjV3Zs3ge2YgRKlHW9gFIRKk,,US,America/New_York
386525978,Restore Hyper Wellness Festival at Exton Shopping Center,"Festival at Exton Shopping Center<br>430 W. Lincoln Highway, Exton, Pennsylvania, 19341, United States",https://www.restore.com/locations/pa-exton-pa005,(484) 879-6048,,40.0243552,-75.6462287,ChIJ-dgmrvX0xokRhS2HgLLeEBE,,US,America/New_York
386525979,Restore Hyper Wellness Perimeter,"4706 Ashford Dunwoody Rd<br>Suite 200, Dunwoody, Georgia, 30338, United States",https://www.restore.com/locations/ga-dunwoody-ga028,(404) 602-0114,,33.9318102,-84.3385665,EjY0NzA2IEFzaGZvcmQgRHVud29vZHkgUmQgIzIwMCwgRHVud29vZHksIEdBIDMwMzM4LCBVU0EiHxodChYKFAoSCdGLg9RYCfWIEeKTSB9IHlaNEgMyMDA,,US,America/New_York
386151878,Restore Lancaster,"100 Rohrerstown Rd, Building 6, STE A, Lancaster, Pennsylvania, 17603, United States",https://www.restore.com/locations/pa-lancaster-pa001,(717) 490-6211,,40.0429596,-76.3643164,Ej4xMDAgUm9ocmVyc3Rvd24gUmQgQnVpbGRpbmcgNiwgU1RFIEEsIExhbmNhc3RlciwgUEEgMTc2MDMsIFVTQSItGisKFgoUChIJY46Y8Z0mxokRNNlWY_GJdCQSEUJ1aWxkaW5nIDYsIFNURSBB,,US,America/New_York
386151879,Restore Meridian,"2148 N Eagle Rd., Suite 130, Meridian, Idaho, 83642, United States",https://restore.com/locations/meridian-id/,(208) 205-9810,,43.624583,-116.3533731,ChIJLUUHkj9UrlQRFr2LCUuvcak,,US,America/Boise
386151880,Restore Newton,"55 Needham Street, Newton, Massachusetts, 02461, United States",https://restore.com/locations/newton-ma/,(617) 467-5728,,42.3155041,-71.2106399,ChIJ4XkltxaC44kRgJF-BJGcO9o,,US,America/New_York
386151881,Restore North Mount Pleasant,"1102 Oakland Market RD, Mount Pleasant, South Carolina, 29466, United States",https://www.restore.com/locations/sc-mt-pleasant-north-sc012,(843) 936-6313,,32.8639568,-79.7857593,ChIJnX8EBqBt_ogRn-mvyObxjG4,,US,America/New_York
386151882,Restore Oakbrook Terrace,"17W701 E Roosevelt Rd, Oakbrook Terrace, Illinois, 60181, United States",https://www.restore.com/locations/il-oakbrook-terrace-il023,(630) 359-5420,,41.8600837,-87.9741379,ChIJZaIZQ-VNDogR79NOhe-5zBA,,US,America/Chicago
386151883,Restore of Mt. juliet,"401 S. MT. JULIET ROAD,  SUITE 131, MT. JULIET, Tennessee, 37122, United States",https://www.restore.com/locations/tn-mt-juliet-tn008,(615) 288-4529,,36.1671242,-86.5112947,ChIJ-xTF7TIUZIgRucR3aVpjQHU,,US,America/Chicago
386151884,"Restore Pittsburgh, PA - Upper St. Clair","100 Siena Drive, Suite 185, Upper St. Claire, Pennsylvania, 15241, United States",https://restore.com/locations/upper-st-clair/,(412) 409-2890,,40.3471534,-80.0574215,ChIJq6pqakr4NIgR3afTYCyigtc,,US,America/New_York
386151885,Restore Redondo Beach,"403 N. Pacific Coast Highway, Suite 104, Redondo Beach, California, 90277, United States",https://www.restore.com/locations/ca-redondo-beach-ca113,(954) 205-8217,,33.8470547,-118.3891318,ChIJg6xk2KG0woARzuNjMqzxDro,,US,America/Los_Angeles
386151886,Restore Rogers,"4204 South J.B. Hunt Drive, Suite 70, Rogers, Arkansas, 72758, United States",https://www.restore.com/locations/ar-rogers-ar002,(479) 202-5004,,36.2956882,-94.1846864,ChIJg1K2qnMRyYcRW6phgxt42mQ,,US,America/Chicago
386151887,Restore Sacramento (Loehmann's Plaza),"2541 Fair Oaks Blvd, Sacramento, California, 95825, United States",https://restore.com/locations/sacramento-ca-loehmann/,(916) 777-3747,,38.5747007,-121.4024982,ChIJOzD7gVXamoARiZWfjgOE8jA,,US,America/Los_Angeles
386151888,Restore San Antonio,"427 N Loop 1604 W #205, San Antonio, Texas, 78232, United States",https://www.restore.com/locations/tx-san-antonio-sonterra-tx008,(210) 451 0052,,29.609964,-98.499458,ChIJgYCR7B1iXIYRvFMmShbXUGg,,US,America/Chicago
386151889,Restore Tempe,"430 N Scottsdale Rd. Space 114, Tempe, Arizona, 85281, United States",https://restore.com/locations/tempe-az,480-999-0757,,33.4340898,-111.927088,ChIJ_QzTtRgJK4cRTjflpXzTS3g,,US,America/Phoenix
386151890,Restore The Quarry,"310 E. Basse Rd, Suite 109, San Antonio, Texas, 78209, United States",https://www.restore.com/locations/tx-san-antonio-quarry-tx021,(210) 920-0342,,29.4958206,-98.47848,ChIJP_69_F31XIYRfNTW6v3Jlu8,,US,America/Chicago
386151891,Restore Wellness OKC LLC,"5840 N. Classen Blvd., Suite C-1B, Oklahoma City, Oklahoma, 73118, United States",https://restore.com/locations/oklahoma-city-ok,(405) 849-6651,,35.5327823,-97.5338773,EjY1ODQwIE4gQ2xhc3NlbiBCbHZkIGMgMWIsIE9rbGFob21hIENpdHksIE9LIDczMTE4LCBVU0EiIBoeChYKFAoSCUHZC54kGrKHETxbvyzU86PAEgRjIDFi,,US,America/Chicago
386151892,Restore West Loop,"24 S. Halsted Street, Chicago, Illinois, 60661, United States",https://www.restore.com/locations/il-chicago-west-loop-il011,(312) 526-3842,,41.88098,-87.647677,ChIJV8iXqMQsDogRgruzTybi7f0,,US,America/Chicago
386151893,Restore Woodbury,"7957 Jericho Turnpike, Woodbury, New York, 11797, United States",https://www.restore.com/locations/ny-woodbury-ny001,(506) 802-0563,,40.8156616,-73.4762915,ChIJxTjA-g2CwokRVupp-x69fMQ,,US,America/New_York
386151894,Restore YOUth Weightloss & Wellness,"11096 Foothill Blvd, 100,, Rancho Cucamonga, California, 91730, United States",,(626) 665-1719,,34.1068765,-117.5618198,EjkxMTA5NiBGb290aGlsbCBCbHZkICMxMDAsIFJhbmNobyBDdWNhbW9uZ2EsIENBIDkxNzMwLCBVU0EiHxodChYKFAoSCUff267kNcOAEaP66-UkthxpEgMxMDA,,US,America/Los_Angeles
386151905,"Restore, Chapel Hill","1800 E Franklin St, Ste. 11B, Chapel Hill, North Carolina, 27514, United States",https://www.restore.com/locations,000-000-0000,,35.9354845,-79.0263848,EjMxODAwIEUgRnJhbmtsaW4gU3QgIzExYiwgQ2hhcGVsIEhpbGwsIE5DIDI3NTE3LCBVU0EiHxodChYKFAoSCd2bfwW23ayJETX6uEUKxwrGEgMxMWI,,US,America/New_York
386151906,"Restore, Seminole, FL","7855 113th St E, Suite E, Seminole, Florida, 33772, United States",https://www.restore.com/locations,(813) 433-1349,,27.8426705,-82.7952268,Eig3ODU1IDExM3RoIFN0IGUsIFNlbWlub2xlLCBGTCAzMzc3MiwgVVNBIjgaNgoxEi8KFAoSCee6hgyS-8KIEQ-2c53GkC1sEK89KhQKEgl9osHHvvvCiBEEO5vISb1x8hIBZQ,,US,America/New_York
386151895,Restore- Hilton Head,"11 Marina Side Dr, Hilton Head Island, South Carolina, 29928, United States",https://restore.com/locations/hilton-head-sc/,847-922-5255,,32.1774784,-80.7297258,ChIJtYcyU_J5_IgRrUNI6srXMVg,,US,America/New_York
386151896,"Restore- Lubbock, TX","7604 Milwaukee Avenue, Suite 300, Lubbock, Texas, 79424, United States",https://www.restore.com/locations/tx-lubbock-tx009,(806) 621-2796,,33.525267,-101.958002,ChIJDwbZhZ9z_oYRQMtrs24UK2M,,US,America/Chicago
386151897,"Restore-Arboretum (Arboretum Cryo Ventures, LLC)","9901 N Capital of Texas HWY #140, Austin, Texas, 78759, United States",https://restorecryotherapy.com/locations/austin-arboretum-tx/,(512) 524-7608,,30.3894489,-97.7405669,ChIJVVUVFIDLRIYRX_qRh7IDjwE,,US,America/Chicago
386151898,"Restore-Brentwood (Restore Wellness of Greater Nashville, LLC)","269 A Franklin Rd, Brentwood, Tennessee, 37027, United States",https://www.restore.com/locations/tn-brentwood-tn001,(615) 739-5897,,36.029818,-86.7914495,ChIJqScfUSN7ZIgREDCoMZ4-N1c,,US,America/Chicago
386151899,Restore-Hill Country Galleria,"4005 Market St #130, Bee Cave, Texas, 78738, United States",https://www.restore.com/locations/tx-bee-cave-tx003,(512) 494-6950,,30.3066552,-97.9358552,ChIJHUxHt8E3W4YRMffmDjhsALs,,US,America/Chicago
386151900,"Restore-Plano (Restore Cryotherapy Centers Southwest, LLC)","1941 Preston Road, #1035, Plano, Texas, 75093, United States",https://www.restore.com/locations/tx-plano-tx005,(469) 969-2878,,33.0252461,-96.7971008,ChIJ8VRU2qsjTIYR1PdCGfuwA0Y,,US,America/Chicago
386151901,Restore-River Oaks,"1944 W Gray St, Houston, Houston, Texas, 77019, United States",https://www.restore.com/locations/tx-houston-river-oaks-tx007,(832) 742-9695,,29.7538531,-95.405938,ChIJYyrWoLzAQIYRsFsj6jjAqME,,US,America/Chicago
386151902,Restore-Round Rock,"110 North IH-35, Suite 140, Round Rock, Texas, 78681, United States",https://restorecryotherapy.com/locations/round-rock-tx/,(737) 222-6629,,30.5093849,-97.6882293,ChIJVeGgQ43RRIYRW2npZL7drTc,,US,America/Chicago
386151903,Restore-Sugarland,"15890 Southwest Fwy, #200, Sugar Land, Texas, 77478, United States",https://www.restore.com/locations/tx-sugar-land-tx004,(281) 201-8845,,29.6006356,-95.622633,ChIJzQDW0urmQIYRVeL8TNbP7CQ,,US,America/Chicago
386151904,Restore-Virginia Beach (CAML PARTNERS),"1860 Laskin Rd suite 103, Virginia Beach, Virginia, 23454, United States",https://restorecryotherapy.com/locations/virginia-beach-va/,(757) 769-7514,,36.8500158,-76.0301624,ChIJdWQD_FLquokRbVeYDyysBSE,,US,America/New_York
386151907,Reveal Wellness,"28645 S Western Ave, Rancho Palos Verdes, California, 90275, United States",https://revealwellness.com/,(310) 241-0947,,33.7582764,-118.3129921,ChIJrTRYM_dJ3YARfdnvDva1O-4,,US,America/Los_Angeles
386151908,Revitalized Health LLC,"9956 W Remington PL, Unit A8, Littleton, Colorado, 80128, United States",http://www.revitalized-health.com,970-219-7913,,39.5641015,-105.108023,ChIJoSrdM6F-a4cRAtt16HImQxY,,US,America/Denver
386151909,Revive Cryo Spa (Cresskill),"160 Lanza Ave, Garfield, New Jersey, 07026, United States",https://revivebodymind.com/,(973) 845 2222,,40.8865019,-74.1196374,ChIJ1bBnv1P5wokRPU7MYiEhrr4,,US,America/New_York
393488642,RevIVe Health Oasis,"900 Old Winston Road, Suite 108, Kernersville, North Carolina, 27284, United States",https://revivehealthoasis.org/,(336) 646-8622,,36.1126642,-80.0969778,ChIJGfH-tKoAU4gRhaxl-RHwGdU,,US,America/New_York
386151910,Revive Infusion Bar,"320 S Main St, Kilmarnock, Virginia, 22482, United States",https://www.reviveinfusionbar.com/,804-277-9992,,37.7061469,-76.3784585,ChIJr33odhEGuokRyTfovvaTL5M,,US,America/New_York
386151911,Revive Wellness and Beauty,"5085 Clark Shaw Rd, Powell, Ohio, 43065, United States",,(614) 507-6240,,40.2294687,-83.1389542,ChIJT5XvbB7vOIgR-cJjAz6YoAQ,,US,America/New_York
386151912,Revive Wellness Studio,"110 West 2nd Street, Seymour, Indiana, 47274, United States",https://revive-wellnessstudio.com/contact-us,(812) 530-9840,,38.959462,-85.8896999,ChIJZbitflW-a4gRfWlG7ZEaPUo,,US,America/Indiana/Indianapolis
386151913,Rewind Beauty Bar,"1520 Broadway #105, Fort Myers, Florida, 33901, United States",https://www.rewindbeautybar.com/,(239) 940-3418,,26.6430885,-81.8706797,ChIJNdgRmuNB24gRGm1tGA4u7GY,,US,America/New_York
386151914,Rey of Lite,"34189 Pacific Coast Highway suite 202, Dana Point, California, 92629, United States",http://www.thebeautyrm.com/,949 933 6639,,33.4671606,-117.6972942,ChIJAQAwQlHw3IAR4A4DJoK4Fmw,,US,America/Los_Angeles
389645647,"RHW Avalon, LLC","7155 Avalon Blvd, Alpharetta, Georgia, 30009, United States",https://restore.com/p2300-avalon,(678) 904-0012,,34.0708681,-84.2744566,Eis3MTU1IEF2YWxvbiBCbHZkLCBBbHBoYXJldHRhLCBHQSAzMDAwOSwgVVNBIjESLwoUChIJ72Tnx4Z19YgR-YaDL3CHfCcQ8zcqFAoSCWl6bZuEdfWIERc12bz5xorB,,US,America/New_York
386151915,Rising Aesthetics and Wellness,"7630 Dowdell Road Ste 500, Spring, Texas, 77379, United States",https://risingaw.com/welcome,(346) 808-5752,,30.1004026,-95.5392367,Eis3NjMwIERvd2RlbGwgUmQgIzUwMCwgU3ByaW5nLCBUWCA3NzM4OSwgVVNBIh8aHQoWChQKEgkb684LNzNHhhGg9nnSDjiMZBIDNTAw,,US,America/Chicago
386525980,Robyn Winter,"9519 Ginger Ct, Parkland, Florida, 33076, United States",http://no,17322332083,,26.3290549,-80.2540957,ChIJLVRT-V0a2YgR_gFWA9F3OSA,,US,America/New_York
386151917,Rogue Beauty Bar,"622 Elm St Suite #3, West Bend, Wisconsin, 53095, United States",https://rogue-beautybar.com/,262-465-3630,,43.3724402,-88.148657,ChIJxe2nSaZYBIgR17-qceRZ-B4,,US,America/Chicago
386151918,RONAIFY,"353 Mariano Bishop Blvd, Fall River, Massachusetts, 02721, United States",https://ronaify.com/,+15084966323,,41.6730262,-71.1644816,ChIJT-FHaTf_5IkRxVRZQyIJAjw,,US,America/New_York
386151919,Rooted Wellness MOV,"125 Putnam St, Suite 210, Marietta, Ohio, 45750, United States",https://rootedwellnessmov.janeapp.com/,(740) 629 8577,,39.4153413,-81.4552353,EisxMjUgUHV0bmFtIFN0ICMyMTAsIE1hcmlldHRhLCBPSCA0NTc1MCwgVVNBIh8aHQoWChQKEgnDvlD-i8tJiBGWZu4cjT8RcxIDMjEw,,US,America/New_York
386151920,Roseyard Aesthetics,"1111 Park Ave, Unit G1, New York, New York, 10128, United States",https://www.roseyardaesthetics.com/services,(917) 841-6738,,40.7822982,-73.9547643,EikxMTExIFBhcmsgQXZlIGcxLCBOZXcgWW9yaywgTlkgMTAxMjgsIFVTQSIeGhwKFgoUChIJ3_OWbKNYwokRIN2FevPg-csSAmcx,,US,America/New_York
386525981,RRD Venture Services LLC,"8390 Big Acorn Cir #1104, Naples, Florida, 34119, United States",http://aesthetiquemedspanaples.com,(718) 502-4151,,26.2705125,-81.6944048,ChIJiUqrU6oc24gRtJ4Z-_89FLY,,US,America/New_York
386151922,RZ HEALTH & WELLNESS LLC,"108 Hamburg Tpke, Bloomingdale, New Jersey, 07403, United States",https://www.rzhealth.org/,(862) 926-7482,,40.9982704,-74.3063203,Ei4xMDggSGFtYnVyZyBUdXJucGlrZSwgUml2ZXJkYWxlLCBOSiAwNzQ1NywgVVNBIjASLgoUChIJ86PAUascw4kRbVHMYCx8m44QbCoUChIJp_sY6aocw4kRlRc7W7caXWw,,US,America/New_York
386151923,S&S MEDSPA LLC,"308 E. Main, Marion, Kansas, 66861, United States",https://www.ssmedspa.org/,+16203817767,,38.3483023,-97.0197414,ChIJ8QpZge-Du4cRKphjVB0-eyk,,US,America/Chicago
386151924,Saadat Beauty House,"40 Ranger Rd, Natick, Massachusetts, 01760, United States",https://saadatbeautyhouse.com/,+17816907473,,42.2862481,-71.3850898,ChIJ907EVXiI44kRFdPqosE9aT0,,US,America/New_York
386151925,Sabo Skincare and Massage,"701 East Savidge Street, Suite 5, Spring Lake, Michigan, 49456, United States",https://www.saboskincare.com/,(616) 844-5020,,43.0772385,-86.182643,ChIJ6ZeKgIOBGYgRARJ_z_vg6iI,,US,America/Detroit
386525982,Sage + Sound,"1481 3rd Ave, New York, New York, 10028, United States",http://n/a,(417) 849-5229,,40.7970057,-73.8209672,EigxNDgtMSAzcmQgQXZlLCBXaGl0ZXN0b25lLCBOWSAxMTM1NywgVVNBIjASLgoUChIJI8KJOcKKwokRA2EizqyKe3oQASoUChIJHxeMzcOKwokRNYu7weceS9M,,US,America/New_York
386525983,Sagewood Institute,"801 Anchor Rode Dr <br>Suite 304, Naples, Florida, 34120, United States",https://sagewoodfl.com,239-249-4598,,26.1889763,-81.8015665,ChIJ9zW2ziEe24gRBTSRhSUzvhU,,US,America/New_York
386151928,Salon Dahlia,"217 NE 82nd Terrace, Miami, Florida, 33138, United States",https://salondahlia.com/services/body-treatments/,+17865645796,,25.8500301,-80.1923231,ChIJs4O-Wn-x2YgRboH-U5OzwPw,,US,America/New_York
386151929,Salon de Le Soleil,"1284 State Hwy 300, Gilmer, Texas, 75645, United States",https://www.salondelesoleil.com/,903.734.1682,,32.7460853,-94.9327402,ChIJu9dphlIaNoYRbU2ixCggk60,,US,America/Chicago
386151930,Salt Cave of Darien,"555 Post Road,, Darien, Connecticut, 06820, United States",https://saltcaveofdarien.com,203-658-7667,,41.0834115,-73.4643348,ChIJQXezCige6IkRj1mxSV2tE9w,,US,America/New_York
386151931,Salternative Spa,"1541 E Fabyan Pkwy #161, Geneva, Illinois, 60134, United States",https://www.salternativespa.com/,+13124981174,,41.8696497,-88.2774311,ChIJx82Nqa39DogRg9reDdqlem4,,US,America/Chicago
386525984,Salus Per Aquam LLC,"140 Route 10 West, RANDOLPH, New Jersey, 07869, United States",http://www.salusperaquamspa.com,1-862-244-9900,,40.8751365,-74.5401378,ChIJvc46i14Lw4kR7N4WkbGv8J8,,US,America/New_York
386151933,San Antonio Cosmetic Surgery,"4910 Golden Quail, Suite 140, San Antonio, Texas, 78240, United States",https://www.sanantoniocosmeticsurgery.net/,210-3686618,,29.5313337,-98.5868623,ChIJAUke4kZnXIYR8b0x3nDWDSE,,US,America/Chicago
386151934,"SAVVA SKIN THERAPY, INC.","4020 W Magnolia Blvd. Suite L., Burbank, California, 91505, United States",https://www.savvaskintherapy.com/,323 321 7234,,34.1663301,-118.3506236,Ei40MDIwIFcgTWFnbm9saWEgQmx2ZCBsLCBCdXJiYW5rLCBDQSA5MTUwNSwgVVNBIh0aGwoWChQKEgmNqnLegJXCgBFR9XKFDj-LTRIBbA,,US,America/Los_Angeles
386151935,"Schwartz & son consulting services, Inc","8784 15th Ave, Brooklyn, New York, 11228, United States",,(929) 229-9242,,40.6078536,-74.0136016,ChIJaV3DbXFFwokRK8luctHtn5c,,US,America/New_York
386151936,Sculpt,"26344 Carmel Rancho Ln Suite 5U, Carmel-By-The-Sea, California, 93923, United States",https://www.facebook.com/BodybyCryo/,+14152152295,,36.5408025,-121.9057838,EjwyNjM0NCBDYXJtZWwgUmFuY2hvIExuICM1dSwgQ2FybWVsLUJ5LVRoZS1TZWEsIENBIDkzOTIzLCBVU0EiHhocChYKFAoSCY28zG2q6I2AER8lgp00CZQDEgI1dQ,,US,America/Los_Angeles
386151937,Sculpt Squad LLC,"354 Merrimack St, Suite 282, Lawrence, Massachusetts, 01843, United States",https://www.sculpt-squad.com/,(978) 201-3020,,42.7035328,-71.1465656,ChIJL3dXnqwH44kRtoO2njlA3lg,,US,America/New_York
386525985,SCULPTIFYING,"7605 Louise Ave, #208,, Northridge, California, 91325, United States",http://NA,626-786-8069,,34.2087123,-118.5102338,Ei83NjA1IExvdWlzZSBBdmUgIzIwOCwgTm9ydGhyaWRnZSwgQ0EgOTEzMjUsIFVTQSIfGh0KFgoUChIJBUrB1iGawoARJKVQWQxJrvISAzIwOA,,US,America/Los_Angeles
386151939,Sculpting by Mika,"1011 West Cherry Ave Suite A, Enid, Oklahoma, 73703, United States",https://www.instagram.com/sculpting_by_mika/,(580) 977-4222,,36.4109489,-97.8914352,EigxMDExIFcgQ2hlcnJ5IEF2ZSBhLCBFbmlkLCBPSyA3MzcwMywgVVNBIh0aGwoWChQKEgnVDW8BldOvhxHPxtvfR6szZRIBYQ,,US,America/Chicago
386151940,SCULPTURE BODY CENTER CORP,"75 N. Beacon St., Watertown, Massachusetts, 02472, United States",https://sculpturebc.com/,617-916-0694,,42.3643553,-71.180637,ChIJ9W5kUgV444kRps4tYgyEglQ,,US,America/New_York
386151941,Sculpture's Body Spa LLC,"885 GA-138 W, Stockbridge, Georgia, 30281, United States",https://www.sculpturesbodyspa.com,(470) 377-2552,,33.5419357,-84.2832828,ChIJg6kN1ZH49IgR2KmKRbgHsH0,,US,America/New_York
386151942,SD Body Vengeance LLC,"3030 Plaza Bonita Rd Suite 119, National City, California, 91950, United States",https://sdbodyvengeance.glossgenius.com/,(619) 494-8601,,32.6562124,-117.0658009,EjczMDMwIFBsYXphIEJvbml0YSBSZCAjMTE5LCBOYXRpb25hbCBDaXR5LCBDQSA5MTk1MCwgVVNBIh8aHQoWChQKEgl3EYnh4lHZgBGvjrFlDEFdyRIDMTE5,,US,America/Los_Angeles
386151943,Seal Beach Massage,"610 Pacific Coast Highway 205, Seal Beach, California, 90740, United States",https://www.massagebook.com/Seal_Beach~Massage~sealbeachmassage?src=massagebook#about,(714) 369-7022,,33.7462205,-118.1053954,ChIJqzo8b-Qv3YARKVb1DWkJoDM,,US,America/Los_Angeles
386151944,Sechoir Medspa,"2672J Avenir Place, Vienna, Virginia, 22180, United States",https://www.sechoirbeautybarva.com/,703-698-8162,,38.881926,-77.228873,,,US,America/New_York
386525986,Secrets Unveiled Aesthetics,"3200 Pointe Pkwy Ste 400, Norcross, Georgia, 30092, United States",http://www.secretsunveiledaesthetics.com,+14045439864,,33.9510677,-84.229979,ChIJAQDQ0N-g9YgR__g9ldBwrYY,,US,America/New_York
386151946,Sepi Spa,"1624 Montana Ave., Santa Monica, California, 90403, United States",https://sepispa.com/,310.998.1958,,34.0341203,-118.4925208,ChIJjaywhrGkwoARN5YQGdVfJpQ,,US,America/Los_Angeles
394602828,SERA Wellness,"9921 4th Ave, Brooklyn, New York, 11209, United States",https://serawellnessmed.com/,(973) 949-1766,,40.6130031,-74.0331795,ChIJAze7M4ZPwokRltmKuXr9xCo,,US,America/New_York
386151947,Serasana,"28818 Cinco Ranch Blvd Ste 140, Katy, Texas, 77494, United States",https://serasana.com/katy/,(281) 769-8119,,29.7186552,-95.8456444,ChIJH1TdrbojQYYRNQ9TaO5gne8,,US,America/Chicago
386151948,Serene Squirrel Massage & Wellness,"1658 Golf Club Ln, Clarksville, Tennessee, 37043, United States",https://www.serenesquirrel.com/,(931) 572-1052,,36.5114194,-87.3167418,ChIJT7hqLEHZZIgRZJDRSjxGC2U,,US,America/Chicago
386151949,Seventh Boutique and Beauty Bar,"202 7th Ave, South Charleston, West Virginia, 25303, United States",https://www.facebook.com/SeventhBBB/,(304) 746-7717,,38.3675258,-81.6981489,ChIJ4QO76FDNSIgR8I22dXDA6fI,,US,America/New_York
386525987,Shannon Sessions,"2320 Sunset Blvd, 110 A,, Rocklin, California, 95765, United States",http://NA,(831) 246-3411,,38.7967594,-121.266705,Ei4yMzIwIFN1bnNldCBCbHZkIDExMCBhLCBSb2NrbGluLCBDQSA5NTc2NSwgVVNBIiEaHwoWChQKEgkbuHT0_CGbgBFb_rF9vE3WhxIFMTEwIGE,,US,America/Los_Angeles
386525988,SHAPE SAVVY,"7940 DANI DR UNIT 135 STE 208, Fort Myers, Florida, 33966, United States",http://www.shapesavvy.com,239-898-1999,,26.602898,-81.809281,Ei83OTQwIERhbmkgRHIgMTM1IDIwOCwgRm9ydCBNeWVycywgRkwgMzM5NjYsIFVTQSIjGiEKFgoUChIJpelh2ghr24gRWbNMyjsehDoSBzEzNSAyMDg,,US,America/New_York
386525989,SHARON VENDLE dba SERENITY WELLNESS SPA,"2087 Union Street<br>#2, San Francisco, California, 94123, United States",https://serenitysf.com/,+14152183720,,37.7971796,-122.4336447,ChIJQ9QhxNqAhYARHGEUsJid4tU,,US,America/Los_Angeles
386151953,Shear Expression Salon & Beauty Supply,"2102 Shelby Road, Suite 5, Poplar Bluff, Missouri, 63901, United States",https://www.facebook.com/ShearExpressionsSalonAndBeautySupply/,(573) 785-3473,,36.7771651,-90.43767,EjAyMTAyIFNoZWxieSBSb2FkICM1LCBQb3BsYXIgQmx1ZmYsIE1PIDYzOTAxLCBVU0EiHRobChYKFAoSCdNxOhYJsNeHEbWIIb5ZuR7KEgE1,,US,America/Chicago
386151954,Silver Stone Spa,"1505 Hwy 31 SW, Hartselle, Alabama, 35640, United States",https://silverstonesalonspa.com/,(256) 612-0282,,34.4301794,-86.9345346,ChIJXZ-PjPwqiIgRCaFznu85iaU,,US,America/Chicago
